Datetime,Close
2021-03-25 09:30:00-04:00,3068.81494140625
2021-03-25 09:31:00-04:00,3080.0
2021-03-25 09:32:00-04:00,3074.6201171875
2021-03-25 09:33:00-04:00,3073.139892578125
2021-03-25 09:34:00-04:00,3073.455078125
2021-03-25 09:35:00-04:00,3082.094970703125
2021-03-25 09:36:00-04:00,3089.139892578125
2021-03-25 09:37:00-04:00,3093.72998046875
2021-03-25 09:38:00-04:00,3097.919921875
2021-03-25 09:39:00-04:00,3094.949951171875
2021-03-25 09:40:00-04:00,3099.989990234375
2021-03-25 09:41:00-04:00,3096.199951171875
2021-03-25 09:42:00-04:00,3094.760009765625
2021-03-25 09:43:00-04:00,3092.6201171875
2021-03-25 09:44:00-04:00,3090.60009765625
2021-03-25 09:45:00-04:00,3089.570068359375
2021-03-25 09:46:00-04:00,3095.0
2021-03-25 09:47:00-04:00,3094.320068359375
2021-03-25 09:48:00-04:00,3089.989990234375
2021-03-25 09:49:00-04:00,3088.6201171875
2021-03-25 09:50:00-04:00,3081.764892578125
2021-03-25 09:51:00-04:00,3081.06005859375
2021-03-25 09:52:00-04:00,3079.518310546875
2021-03-25 09:53:00-04:00,3086.56005859375
2021-03-25 09:54:00-04:00,3088.5830078125
2021-03-25 09:55:00-04:00,3086.85009765625
2021-03-25 09:56:00-04:00,3089.6201171875
2021-03-25 09:57:00-04:00,3095.594970703125
2021-03-25 09:58:00-04:00,3093.639892578125
2021-03-25 09:59:00-04:00,3094.97998046875
2021-03-25 10:00:00-04:00,3095.885009765625
2021-03-25 10:01:00-04:00,3096.530029296875
2021-03-25 10:02:00-04:00,3107.469970703125
2021-03-25 10:03:00-04:00,3105.489990234375
2021-03-25 10:04:00-04:00,3105.860107421875
2021-03-25 10:05:00-04:00,3103.688232421875
2021-03-25 10:06:00-04:00,3100.0
2021-03-25 10:07:00-04:00,3100.31005859375
2021-03-25 10:08:00-04:00,3102.60009765625
2021-03-25 10:09:00-04:00,3099.989990234375
2021-03-25 10:10:00-04:00,3101.85498046875
2021-03-25 10:11:00-04:00,3098.4599609375
