Datetime,Close
2021-04-09 09:30:00-04:00,198.72999572753906
2021-04-09 09:31:00-04:00,197.9600067138672
2021-04-09 09:32:00-04:00,196.9499969482422
2021-04-09 09:33:00-04:00,197.32000732421875
2021-04-09 09:34:00-04:00,195.75999450683594
2021-04-09 09:35:00-04:00,196.10000610351562
2021-04-09 09:36:00-04:00,195.83999633789062
2021-04-09 09:37:00-04:00,196.53900146484375
2021-04-09 09:38:00-04:00,194.75999450683594
2021-04-09 09:39:00-04:00,195.72000122070312
2021-04-09 09:40:00-04:00,194.9600067138672
2021-04-09 09:41:00-04:00,195.69000244140625
2021-04-09 09:42:00-04:00,195.60000610351562
2021-04-09 09:43:00-04:00,196.125
2021-04-09 09:44:00-04:00,196.1699981689453
2021-04-09 09:45:00-04:00,196.5
2021-04-09 09:46:00-04:00,195.8699951171875
2021-04-09 09:47:00-04:00,196.66000366210938
2021-04-09 09:48:00-04:00,197.33999633789062
2021-04-09 09:49:00-04:00,196.99000549316406
2021-04-09 09:50:00-04:00,197.1573028564453
2021-04-09 09:51:00-04:00,196.35000610351562
2021-04-09 09:52:00-04:00,196.36500549316406
2021-04-09 09:53:00-04:00,196.00010681152344
2021-04-09 09:54:00-04:00,196.71499633789062
2021-04-09 09:55:00-04:00,196.92999267578125
2021-04-09 09:56:00-04:00,196.89999389648438
2021-04-09 09:57:00-04:00,197.0657958984375
2021-04-09 09:58:00-04:00,196.73779296875
2021-04-09 09:59:00-04:00,196.25999450683594
2021-04-09 10:00:00-04:00,195.8300018310547
2021-04-09 10:01:00-04:00,196.27999877929688
2021-04-09 10:02:00-04:00,196.17999267578125
2021-04-09 10:03:00-04:00,196.48500061035156
2021-04-09 10:04:00-04:00,196.77499389648438
2021-04-09 10:05:00-04:00,196.51499938964844
2021-04-09 10:06:00-04:00,197.0
2021-04-09 10:07:00-04:00,197.35000610351562
2021-04-09 10:08:00-04:00,197.58999633789062
2021-04-09 10:09:00-04:00,197.4882049560547
2021-04-09 10:10:00-04:00,197.9199981689453
2021-04-09 10:11:00-04:00,197.94500732421875
2021-04-09 10:12:00-04:00,197.9949951171875
2021-04-09 10:13:00-04:00,198.0399932861328
