Datetime,Close
2021-04-16 09:30:00-04:00,134.32000732421875
2021-04-16 09:31:00-04:00,133.8300018310547
2021-04-16 09:32:00-04:00,133.82000732421875
2021-04-16 09:33:00-04:00,133.75
2021-04-16 09:34:00-04:00,133.88999938964844
2021-04-16 09:35:00-04:00,134.02000427246094
2021-04-16 09:36:00-04:00,133.908203125
2021-04-16 09:37:00-04:00,133.9174041748047
2021-04-16 09:38:00-04:00,133.8300018310547
2021-04-16 09:39:00-04:00,133.80499267578125
2021-04-16 09:40:00-04:00,133.8513946533203
2021-04-16 09:41:00-04:00,134.0
2021-04-16 09:42:00-04:00,134.07000732421875
2021-04-16 09:43:00-04:00,134.07000732421875
2021-04-16 09:44:00-04:00,134.02499389648438
2021-04-16 09:45:00-04:00,133.80999755859375
2021-04-16 09:46:00-04:00,133.8699951171875
2021-04-16 09:47:00-04:00,133.83999633789062
2021-04-16 09:48:00-04:00,133.88999938964844
2021-04-16 09:49:00-04:00,134.0
2021-04-16 09:50:00-04:00,133.8695068359375
2021-04-16 09:51:00-04:00,133.72889709472656
2021-04-16 09:52:00-04:00,133.67990112304688
2021-04-16 09:53:00-04:00,133.57000732421875
2021-04-16 09:54:00-04:00,133.55999755859375
2021-04-16 09:55:00-04:00,133.4597930908203
2021-04-16 09:56:00-04:00,133.37159729003906
2021-04-16 09:57:00-04:00,133.35499572753906
2021-04-16 09:58:00-04:00,133.39990234375
2021-04-16 09:59:00-04:00,133.41000366210938
2021-04-16 10:00:00-04:00,133.4499969482422
2021-04-16 10:01:00-04:00,133.5301055908203
2021-04-16 10:02:00-04:00,133.610107421875
2021-04-16 10:03:00-04:00,133.73829650878906
2021-04-16 10:04:00-04:00,133.8199005126953
2021-04-16 10:05:00-04:00,133.75729370117188
2021-04-16 10:06:00-04:00,133.94000244140625
2021-04-16 10:07:00-04:00,133.99000549316406
2021-04-16 10:08:00-04:00,134.0198974609375
2021-04-16 10:09:00-04:00,134.1199951171875
2021-04-16 10:10:00-04:00,134.06500244140625
2021-04-16 10:11:00-04:00,134.21429443359375
2021-04-16 10:12:00-04:00,134.25999450683594
2021-04-16 10:13:00-04:00,134.4001007080078
2021-04-16 10:14:00-04:00,134.2899932861328
2021-04-16 10:15:00-04:00,134.3350067138672
2021-04-16 10:16:00-04:00,134.24000549316406
2021-04-16 10:17:00-04:00,134.24009704589844
2021-04-16 10:18:00-04:00,134.33990478515625
2021-04-16 10:19:00-04:00,134.5323028564453
2021-04-16 10:20:00-04:00,134.52499389648438
2021-04-16 10:21:00-04:00,134.4949951171875
2021-04-16 10:22:00-04:00,134.47000122070312
2021-04-16 10:23:00-04:00,134.43499755859375
2021-04-16 10:24:00-04:00,134.4250030517578
2021-04-16 10:25:00-04:00,134.46009826660156
2021-04-16 10:26:00-04:00,134.4333038330078
2021-04-16 10:27:00-04:00,134.39010620117188
2021-04-16 10:28:00-04:00,134.2884063720703
2021-04-16 10:29:00-04:00,134.2100067138672
2021-04-16 10:30:00-04:00,134.1999969482422
2021-04-16 10:31:00-04:00,134.27699279785156
2021-04-16 10:32:00-04:00,134.2100067138672
2021-04-16 10:33:00-04:00,134.1699981689453
2021-04-16 10:34:00-04:00,134.11720275878906
2021-04-16 10:35:00-04:00,134.15809631347656
2021-04-16 10:36:00-04:00,134.1699981689453
2021-04-16 10:37:00-04:00,134.17999267578125
2021-04-16 10:38:00-04:00,134.14010620117188
2021-04-16 10:39:00-04:00,134.0825958251953
2021-04-16 10:40:00-04:00,134.0532989501953
2021-04-16 10:41:00-04:00,134.0540008544922
2021-04-16 10:42:00-04:00,134.1898956298828
2021-04-16 10:43:00-04:00,134.27980041503906
2021-04-16 10:44:00-04:00,134.27999877929688
2021-04-16 10:45:00-04:00,134.30999755859375
2021-04-16 10:46:00-04:00,134.3000030517578
2021-04-16 10:47:00-04:00,134.3300018310547
2021-04-16 10:48:00-04:00,134.39500427246094
2021-04-16 10:49:00-04:00,134.38209533691406
2021-04-16 10:50:00-04:00,134.3000030517578
2021-04-16 10:51:00-04:00,134.2449951171875
2021-04-16 10:52:00-04:00,134.25999450683594
